"cd.lac" "camp.annee" "taxon" "lat_plando" "long_plando"
"BAI08" 2008 "Perca fluviatilis" 49.528 4.77802
"BAI08" 2014 "Perca fluviatilis" 49.528 4.77802
"BAI08" 2014 "Rhodeus amarus" 49.528 4.77802
"BAI08" 2008 "Rutilus rutilus" 49.528 4.77802
"BAI08" 2014 "Rutilus rutilus" 49.528 4.77802
"BAI08" 2008 "Sander lucioperca" 49.528 4.77802
"BAI08" 2014 "Sander lucioperca" 49.528 4.77802
"BAI08" 2008 "Scardinius erythrophthalmus" 49.528 4.77802
"BAI08" 2014 "Scardinius erythrophthalmus" 49.528 4.77802
"BAI08" 2014 "Tinca tinca" 49.528 4.77802
"BAR01" 2007 "Abramis brama" 45.7891 5.74515
"BAR01" 2007 "Coregonus lavaretus" 45.7891 5.74515
"BAR01" 2007 "Cyprinus carpio" 45.7891 5.74515
"BAR01" 2007 "Esox lucius" 45.7891 5.74515
"BAR01" 2007 "Lepomis gibbosus" 45.7891 5.74515
"BAR01" 2007 "Perca fluviatilis" 45.7891 5.74515
"BAR01" 2007 "Rutilus rutilus" 45.7891 5.74515
"BAR01" 2007 "Scardinius erythrophthalmus" 45.7891 5.74515
"BAR32" 2011 "Alburnus alburnus" 43.5998 0.276163
"BAR32" 2011 "Ameiurus melas" 43.5998 0.276163
"BAR32" 2017 "Ameiurus melas" 43.5998 0.276163
"BAR32" 2011 "Cyprinus carpio" 43.5998 0.276163
"BAR32" 2017 "Cyprinus carpio" 43.5998 0.276163
"BAR32" 2011 "Esox lucius" 43.5998 0.276163
"BAR32" 2011 "Perca fluviatilis" 43.5998 0.276163
"BAR32" 2011 "Rutilus rutilus" 43.5998 0.276163
"BAR32" 2017 "Rutilus rutilus" 43.5998 0.276163
"BAR32" 2011 "Sander lucioperca" 43.5998 0.276163
"BAR32" 2017 "Sander lucioperca" 43.5998 0.276163
"BAR32" 2011 "Scardinius erythrophthalmus" 43.5998 0.276163
"BAR32" 2017 "Scardinius erythrophthalmus" 43.5998 0.276163
"BCL12" 2010 "Abramis brama" 44.4929 2.90523
"BCL12" 2016 "Abramis brama" 44.4929 2.90523
"BCL12" 2010 "Alburnus alburnus" 44.4929 2.90523
"BCL12" 2016 "Alburnus alburnus" 44.4929 2.90523
"BCL12" 2016 "Blicca bjoerkna" 44.4929 2.90523
"BCL12" 2010 "Lepomis gibbosus" 44.4929 2.90523
"BCL12" 2016 "Lepomis gibbosus" 44.4929 2.90523
"BCL12" 2010 "Perca fluviatilis" 44.4929 2.90523
"BCL12" 2016 "Perca fluviatilis" 44.4929 2.90523
"BCL12" 2010 "Rutilus rutilus" 44.4929 2.90523
"BCL12" 2016 "Rutilus rutilus" 44.4929 2.90523
"BCL12" 2010 "Sander lucioperca" 44.4929 2.90523
"BCL12" 2016 "Sander lucioperca" 44.4929 2.90523
"BCL12" 2010 "Scardinius erythrophthalmus" 44.4929 2.90523
"BCL12" 2016 "Scardinius erythrophthalmus" 44.4929 2.90523
"BCL12" 2010 "Silurus glanis" 44.4929 2.90523
"BCL12" 2016 "Silurus glanis" 44.4929 2.90523
"BCL12" 2010 "Squalius cephalus" 44.4929 2.90523
"BCL12" 2016 "Squalius cephalus" 44.4929 2.90523
"BCM65" 2014 "Carassius carassius" 43.3017 0.502029
"BCM65" 2014 "Cyprinus carpio" 43.3017 0.502029
"BCM65" 2014 "Esox lucius" 43.3017 0.502029
"BCM65" 2014 "Gobio gobio" 43.3017 0.502029
"BCM65" 2014 "Lepomis gibbosus" 43.3017 0.502029
"BCM65" 2014 "Scardinius erythrophthalmus" 43.3017 0.502029
"BDB40" 2010 "Abramis brama" 43.6999 -0.30871
"BDB40" 2016 "Abramis brama" 43.6999 -0.30871
"BDB40" 2010 "Ameiurus melas" 43.6999 -0.30871
"BDB40" 2016 "Ameiurus melas" 43.6999 -0.30871
"BDB40" 2016 "Blicca bjoerkna" 43.6999 -0.30871
"BDB40" 2010 "Cyprinus carpio" 43.6999 -0.30871
"BDB40" 2016 "Cyprinus carpio" 43.6999 -0.30871
"BDB40" 2010 "Esox lucius" 43.6999 -0.30871
"BDB40" 2016 "Esox lucius" 43.6999 -0.30871
"BDB40" 2010 "Perca fluviatilis" 43.6999 -0.30871
"BDB40" 2016 "Perca fluviatilis" 43.6999 -0.30871
"BDB40" 2010 "Rutilus rutilus" 43.6999 -0.30871
"BDB40" 2016 "Rutilus rutilus" 43.6999 -0.30871
"BDB40" 2010 "Sander lucioperca" 43.6999 -0.30871
"BDB40" 2016 "Sander lucioperca" 43.6999 -0.30871
"BDB40" 2010 "Scardinius erythrophthalmus" 43.6999 -0.30871
"BGP77" 2009 "Abramis brama" 48.3739 2.89808
"BGP77" 2009 "Blicca bjoerkna" 48.3739 2.89808
"BGP77" 2009 "Gymnocephalus cernua" 48.3739 2.89808
"BGP77" 2009 "Rutilus rutilus" 48.3739 2.89808
"BGP77" 2009 "Sander lucioperca" 48.3739 2.89808
"BGP77" 2009 "Silurus glanis" 48.3739 2.89808
"BIM13" 2007 "Abramis brama" 43.5473 5.55054
"BIM13" 2013 "Abramis brama" 43.5473 5.55054
"BIM13" 2015 "Abramis brama" 43.5473 5.55054
"BIM13" 2007 "Alburnus alburnus" 43.5473 5.55054
"BIM13" 2013 "Alburnus alburnus" 43.5473 5.55054
"BIM13" 2015 "Alburnus alburnus" 43.5473 5.55054
"BIM13" 2013 "Blicca bjoerkna" 43.5473 5.55054
"BIM13" 2015 "Blicca bjoerkna" 43.5473 5.55054
"BIM13" 2013 "Cyprinus carpio" 43.5473 5.55054
"BIM13" 2013 "Esox lucius" 43.5473 5.55054
"BIM13" 2015 "Esox lucius" 43.5473 5.55054
"BIM13" 2007 "Gobio gobio" 43.5473 5.55054
"BIM13" 2013 "Gobio gobio" 43.5473 5.55054
"BIM13" 2015 "Gobio gobio" 43.5473 5.55054
"BIM13" 2007 "Gymnocephalus cernua" 43.5473 5.55054
"BIM13" 2013 "Gymnocephalus cernua" 43.5473 5.55054
"BIM13" 2015 "Gymnocephalus cernua" 43.5473 5.55054
"BIM13" 2013 "Lepomis gibbosus" 43.5473 5.55054
"BIM13" 2007 "Perca fluviatilis" 43.5473 5.55054
"BIM13" 2013 "Perca fluviatilis" 43.5473 5.55054
"BIM13" 2015 "Perca fluviatilis" 43.5473 5.55054
"BIM13" 2007 "Rutilus rutilus" 43.5473 5.55054
"BIM13" 2013 "Rutilus rutilus" 43.5473 5.55054
"BIM13" 2015 "Rutilus rutilus" 43.5473 5.55054
"BIM13" 2007 "Sander lucioperca" 43.5473 5.55054
"BIM13" 2013 "Sander lucioperca" 43.5473 5.55054
"BIM13" 2015 "Sander lucioperca" 43.5473 5.55054
"BIM13" 2013 "Scardinius erythrophthalmus" 43.5473 5.55054
"BIM13" 2015 "Scardinius erythrophthalmus" 43.5473 5.55054
"BIM13" 2007 "Squalius cephalus" 43.5473 5.55054
"BIM13" 2013 "Squalius cephalus" 43.5473 5.55054
"BIM13" 2015 "Squalius cephalus" 43.5473 5.55054
"BIS40" 2008 "Abramis brama" 44.4026 -1.17654
"BIS40" 2015 "Abramis brama" 44.4026 -1.17654
"BIS40" 2008 "Ameiurus melas" 44.4026 -1.17654
"BIS40" 2015 "Ameiurus melas" 44.4026 -1.17654
"BIS40" 2015 "Blicca bjoerkna" 44.4026 -1.17654
"BIS40" 2008 "Esox lucius" 44.4026 -1.17654
"BIS40" 2015 "Esox lucius" 44.4026 -1.17654
"BIS40" 2008 "Gobio gobio" 44.4026 -1.17654
"BIS40" 2008 "Gymnocephalus cernua" 44.4026 -1.17654
"BIS40" 2015 "Gymnocephalus cernua" 44.4026 -1.17654
"BIS40" 2008 "Lepomis gibbosus" 44.4026 -1.17654
"BIS40" 2015 "Lepomis gibbosus" 44.4026 -1.17654
"BIS40" 2008 "Perca fluviatilis" 44.4026 -1.17654
"BIS40" 2015 "Perca fluviatilis" 44.4026 -1.17654
"BIS40" 2008 "Rutilus rutilus" 44.4026 -1.17654
"BIS40" 2015 "Rutilus rutilus" 44.4026 -1.17654
"BIS40" 2008 "Sander lucioperca" 44.4026 -1.17654
"BIS40" 2015 "Sander lucioperca" 44.4026 -1.17654
"BIS40" 2008 "Scardinius erythrophthalmus" 44.4026 -1.17654
"BIS40" 2015 "Scardinius erythrophthalmus" 44.4026 -1.17654
"BIS40" 2015 "Silurus glanis" 44.4026 -1.17654
"BIS40" 2015 "Tinca tinca" 44.4026 -1.17654
"BLA40" 2008 "Abramis brama" 43.7091 -1.36188
"BLA40" 2008 "Ameiurus melas" 43.7091 -1.36188
"BLA40" 2008 "Blicca bjoerkna" 43.7091 -1.36188
"BLA40" 2008 "Carassius carassius" 43.7091 -1.36188
"BLA40" 2008 "Esox lucius" 43.7091 -1.36188
"BLA40" 2008 "Lepomis gibbosus" 43.7091 -1.36188
"BLA40" 2008 "Perca fluviatilis" 43.7091 -1.36188
"BLA40" 2008 "Rutilus rutilus" 43.7091 -1.36188
"BLA40" 2008 "Sander lucioperca" 43.7091 -1.36188
"BLA40" 2008 "Scardinius erythrophthalmus" 43.7091 -1.36188
"BLC19" 2013 "Abramis brama" 45.4606 2.35854
"BLC19" 2013 "Alburnus alburnus" 45.4606 2.35854
"BLC19" 2013 "Cyprinus carpio" 45.4606 2.35854
"BLC19" 2013 "Lepomis gibbosus" 45.4606 2.35854
"BLC19" 2013 "Perca fluviatilis" 45.4606 2.35854
"BLC19" 2013 "Rutilus rutilus" 45.4606 2.35854
"BLC19" 2013 "Sander lucioperca" 45.4606 2.35854
"BLC19" 2013 "Scardinius erythrophthalmus" 45.4606 2.35854
"BLC19" 2013 "Squalius cephalus" 45.4606 2.35854
"BLC19" 2013 "Tinca tinca" 45.4606 2.35854
"BMC16" 2010 "Abramis brama" 45.8047 0.649214
"BMC16" 2010 "Alburnus alburnus" 45.8047 0.649214
"BMC16" 2010 "Blicca bjoerkna" 45.8047 0.649214
"BMC16" 2010 "Cyprinus carpio" 45.8047 0.649214
"BMC16" 2010 "Esox lucius" 45.8047 0.649214
"BMC16" 2010 "Gymnocephalus cernua" 45.8047 0.649214
"BMC16" 2010 "Perca fluviatilis" 45.8047 0.649214
"BMC16" 2010 "Rutilus rutilus" 45.8047 0.649214
"BMC16" 2010 "Sander lucioperca" 45.8047 0.649214
"BMC16" 2010 "Scardinius erythrophthalmus" 45.8047 0.649214
"BMC16" 2010 "Silurus glanis" 45.8047 0.649214
"BMS40" 2009 "Abramis brama" 43.5814 -0.298607
"BMS40" 2016 "Abramis brama" 43.5814 -0.298607
"BMS40" 2016 "Blicca bjoerkna" 43.5814 -0.298607
"BMS40" 2009 "Esox lucius" 43.5814 -0.298607
"BMS40" 2016 "Esox lucius" 43.5814 -0.298607
"BMS40" 2009 "Gymnocephalus cernua" 43.5814 -0.298607
"BMS40" 2016 "Gymnocephalus cernua" 43.5814 -0.298607
"BMS40" 2009 "Perca fluviatilis" 43.5814 -0.298607
"BMS40" 2016 "Perca fluviatilis" 43.5814 -0.298607
"BMS40" 2009 "Rutilus rutilus" 43.5814 -0.298607
"BMS40" 2016 "Rutilus rutilus" 43.5814 -0.298607
"BMS40" 2009 "Sander lucioperca" 43.5814 -0.298607
"BMS40" 2016 "Sander lucioperca" 43.5814 -0.298607
"BMS40" 2009 "Scardinius erythrophthalmus" 43.5814 -0.298607
"BMS40" 2016 "Scardinius erythrophthalmus" 43.5814 -0.298607
"BMS40" 2009 "Tinca tinca" 43.5814 -0.298607
"BMS40" 2016 "Tinca tinca" 43.5814 -0.298607
"BOR33" 2008 "Abramis brama" 44.8869 -0.576984
"BOR33" 2017 "Abramis brama" 44.8869 -0.576984
"BOR33" 2008 "Ameiurus melas" 44.8869 -0.576984
"BOR33" 2017 "Blicca bjoerkna" 44.8869 -0.576984
"BOR33" 2008 "Carassius carassius" 44.8869 -0.576984
"BOR33" 2008 "Esox lucius" 44.8869 -0.576984
"BOR33" 2017 "Esox lucius" 44.8869 -0.576984
"BOR33" 2008 "Gymnocephalus cernua" 44.8869 -0.576984
"BOR33" 2017 "Gymnocephalus cernua" 44.8869 -0.576984
"BOR33" 2008 "Lepomis gibbosus" 44.8869 -0.576984
"BOR33" 2017 "Lepomis gibbosus" 44.8869 -0.576984
"BOR33" 2008 "Perca fluviatilis" 44.8869 -0.576984
"BOR33" 2017 "Perca fluviatilis" 44.8869 -0.576984
"BOR33" 2008 "Rutilus rutilus" 44.8869 -0.576984
"BOR33" 2017 "Rutilus rutilus" 44.8869 -0.576984
"BOR33" 2008 "Sander lucioperca" 44.8869 -0.576984
"BOR33" 2017 "Sander lucioperca" 44.8869 -0.576984
"BOR33" 2008 "Scardinius erythrophthalmus" 44.8869 -0.576984
"BOR33" 2017 "Scardinius erythrophthalmus" 44.8869 -0.576984
"BOR33" 2008 "Squalius cephalus" 44.8869 -0.576984
"BOR63" 2005 "Carassius carassius" 45.4233 2.97295
"BOR63" 2005 "Gobio gobio" 45.4233 2.97295
"BOR63" 2005 "Rutilus rutilus" 45.4233 2.97295
"BOR63" 2005 "Scardinius erythrophthalmus" 45.4233 2.97295
"BOR63" 2005 "Tinca tinca" 45.4233 2.97295
"BOU27" 2012 "Abramis brama" 49.1996 1.35567
"BOU27" 2012 "Alburnus alburnus" 49.1996 1.35567
"BOU27" 2012 "Anguilla anguilla" 49.1996 1.35567
"BOU27" 2012 "Blicca bjoerkna" 49.1996 1.35567
"BOU27" 2012 "Carassius carassius" 49.1996 1.35567
"BOU27" 2012 "Chelon ramada" 49.1996 1.35567
"BOU27" 2012 "Cyprinus carpio" 49.1996 1.35567
"BOU27" 2012 "Gymnocephalus cernua" 49.1996 1.35567
"BOU27" 2012 "Lepomis gibbosus" 49.1996 1.35567
"BOU27" 2012 "Leuciscus idus" 49.1996 1.35567
"BOU27" 2012 "Perca fluviatilis" 49.1996 1.35567
"BOU27" 2012 "Pseudorasbora parva" 49.1996 1.35567
"BOU27" 2012 "Rutilus rutilus" 49.1996 1.35567
"BOU27" 2012 "Sander lucioperca" 49.1996 1.35567
"BOU27" 2012 "Scardinius erythrophthalmus" 49.1996 1.35567
"BOU33" 2013 "Abramis brama" 44.4997 -0.623615
"BOU33" 2013 "Blicca bjoerkna" 44.4997 -0.623615
"BOU33" 2013 "Esox lucius" 44.4997 -0.623615
"BOU33" 2013 "Gymnocephalus cernua" 44.4997 -0.623615
"BOU33" 2013 "Lepomis gibbosus" 44.4997 -0.623615
"BOU33" 2013 "Micropterus salmoides" 44.4997 -0.623615
"BOU33" 2013 "Perca fluviatilis" 44.4997 -0.623615
"BOU33" 2013 "Rutilus rutilus" 44.4997 -0.623615
"BOU33" 2013 "Scardinius erythrophthalmus" 44.4997 -0.623615
"BOU33" 2013 "Tinca tinca" 44.4997 -0.623615
"BOU43" 2005 "Alburnoides bipunctatus" 44.9091 3.79123
"BOU43" 2005 "Alburnus alburnus" 44.9091 3.79123
"BOU43" 2005 "Carassius carassius" 44.9091 3.79123
"BOU43" 2005 "Gobio gobio" 44.9091 3.79123
"BOU43" 2005 "Oncorhynchus mykiss" 44.9091 3.79123
"BOU43" 2005 "Perca fluviatilis" 44.9091 3.79123
"BOU43" 2005 "Rutilus rutilus" 44.9091 3.79123
"BOU43" 2005 "Salmo trutta" 44.9091 3.79123
"BOU43" 2005 "Salvelinus namaycush" 44.9091 3.79123
"BOU43" 2005 "Squalius cephalus" 44.9091 3.79123
"BOU43" 2005 "Tinca tinca" 44.9091 3.79123
"BOU63" 2005 "Abramis brama" 45.4691 2.92602
"BOU63" 2005 "Gymnocephalus cernua" 45.4691 2.92602
"BOU63" 2005 "Perca fluviatilis" 45.4691 2.92602
"BOU63" 2005 "Rutilus rutilus" 45.4691 2.92602
"BOU63" 2005 "Sander lucioperca" 45.4691 2.92602
"BOU63" 2005 "Scardinius erythrophthalmus" 45.4691 2.92602
"BOU73" 2010 "Abramis brama" 45.728 5.86407
"BOU73" 2010 "Ameiurus melas" 45.728 5.86407
"BOU73" 2016 "Ameiurus melas" 45.728 5.86407
"BOU73" 2010 "Blicca bjoerkna" 45.728 5.86407
"BOU73" 2016 "Blicca bjoerkna" 45.728 5.86407
"BOU73" 2010 "Coregonus lavaretus" 45.728 5.86407
"BOU73" 2016 "Coregonus lavaretus" 45.728 5.86407
"BOU73" 2010 "Esox lucius" 45.728 5.86407
"BOU73" 2016 "Esox lucius" 45.728 5.86407
"BOU73" 2010 "Gobio gobio" 45.728 5.86407
"BOU73" 2016 "Gobio gobio" 45.728 5.86407
"BOU73" 2010 "Gymnocephalus cernua" 45.728 5.86407
"BOU73" 2016 "Gymnocephalus cernua" 45.728 5.86407
"BOU73" 2010 "Lepomis gibbosus" 45.728 5.86407
"BOU73" 2016 "Lepomis gibbosus" 45.728 5.86407
"BOU73" 2016 "Leuciscus leuciscus" 45.728 5.86407
"BOU73" 2010 "Lota lota" 45.728 5.86407
"BOU73" 2016 "Lota lota" 45.728 5.86407
"BOU73" 2010 "Perca fluviatilis" 45.728 5.86407
"BOU73" 2016 "Perca fluviatilis" 45.728 5.86407
"BOU73" 2016 "Rhodeus amarus" 45.728 5.86407
"BOU73" 2010 "Rutilus rutilus" 45.728 5.86407
"BOU73" 2016 "Rutilus rutilus" 45.728 5.86407
"BOU73" 2010 "Salmo trutta" 45.728 5.86407
"BOU73" 2016 "Salvelinus alpinus" 45.728 5.86407
"BOU73" 2010 "Sander lucioperca" 45.728 5.86407
"BOU73" 2016 "Sander lucioperca" 45.728 5.86407
"BOU73" 2010 "Scardinius erythrophthalmus" 45.728 5.86407
"BOU73" 2016 "Scardinius erythrophthalmus" 45.728 5.86407
"BOU73" 2016 "Silurus glanis" 45.728 5.86407
"BOU73" 2010 "Squalius cephalus" 45.728 5.86407
"BOU73" 2016 "Squalius cephalus" 45.728 5.86407
"BOU73" 2010 "Tinca tinca" 45.728 5.86407
"BOU73" 2016 "Tinca tinca" 45.728 5.86407
"BOU88" 2010 "Abramis brama" 48.1619 6.35612
"BOU88" 2016 "Abramis brama" 48.1619 6.35612
"BOU88" 2010 "Alburnus alburnus" 48.1619 6.35612
"BOU88" 2010 "Blicca bjoerkna" 48.1619 6.35612
"BOU88" 2016 "Blicca bjoerkna" 48.1619 6.35612
"BOU88" 2010 "Cyprinus carpio" 48.1619 6.35612
"BOU88" 2016 "Esox lucius" 48.1619 6.35612
"BOU88" 2010 "Gobio gobio" 48.1619 6.35612
"BOU88" 2016 "Gobio gobio" 48.1619 6.35612
"BOU88" 2010 "Gymnocephalus cernua" 48.1619 6.35612
"BOU88" 2016 "Gymnocephalus cernua" 48.1619 6.35612
"BOU88" 2010 "Perca fluviatilis" 48.1619 6.35612
"BOU88" 2016 "Perca fluviatilis" 48.1619 6.35612
"BOU88" 2010 "Rutilus rutilus" 48.1619 6.35612
"BOU88" 2016 "Rutilus rutilus" 48.1619 6.35612
"BOU88" 2010 "Sander lucioperca" 48.1619 6.35612
"BOU88" 2016 "Sander lucioperca" 48.1619 6.35612
"BOU88" 2010 "Scardinius erythrophthalmus" 48.1619 6.35612
"BOU88" 2016 "Scardinius erythrophthalmus" 48.1619 6.35612
"BOU88" 2010 "Squalius cephalus" 48.1619 6.35612
"BOU89" 2010 "Abramis brama" 47.6066 3.10654
"BOU89" 2017 "Abramis brama" 47.6066 3.10654
"BOU89" 2010 "Ameiurus melas" 47.6066 3.10654
"BOU89" 2017 "Ameiurus melas" 47.6066 3.10654
"BOU89" 2010 "Blicca bjoerkna" 47.6066 3.10654
"BOU89" 2017 "Blicca bjoerkna" 47.6066 3.10654
"BOU89" 2010 "Cyprinus carpio" 47.6066 3.10654
"BOU89" 2017 "Cyprinus carpio" 47.6066 3.10654
"BOU89" 2010 "Esox lucius" 47.6066 3.10654
"BOU89" 2017 "Esox lucius" 47.6066 3.10654
"BOU89" 2017 "Lepomis gibbosus" 47.6066 3.10654
"BOU89" 2010 "Leucaspius delineatus" 47.6066 3.10654
"BOU89" 2010 "Perca fluviatilis" 47.6066 3.10654
"BOU89" 2017 "Perca fluviatilis" 47.6066 3.10654
"BOU89" 2010 "Rutilus rutilus" 47.6066 3.10654
"BOU89" 2017 "Rutilus rutilus" 47.6066 3.10654
"BOU89" 2010 "Sander lucioperca" 47.6066 3.10654
"BOU89" 2017 "Sander lucioperca" 47.6066 3.10654
"BOU89" 2010 "Scardinius erythrophthalmus" 47.6066 3.10654
"BOU89" 2017 "Scardinius erythrophthalmus" 47.6066 3.10654
"BRA47" 2015 "Abramis brama" 44.6716 0.806461
"BRA47" 2015 "Alburnus alburnus" 44.6716 0.806461
"BRA47" 2015 "Ameiurus melas" 44.6716 0.806461
"BRA47" 2015 "Blicca bjoerkna" 44.6716 0.806461
"BRA47" 2015 "Esox lucius" 44.6716 0.806461
"BRA47" 2015 "Perca fluviatilis" 44.6716 0.806461
"BRA47" 2015 "Rutilus rutilus" 44.6716 0.806461
"BRA47" 2015 "Sander lucioperca" 44.6716 0.806461
"BRA47" 2015 "Tinca tinca" 44.6716 0.806461
"BSA58" 2009 "Abramis brama" 47.3281 4.09018
"BSA58" 2017 "Abramis brama" 47.3281 4.09018
"BSA58" 2009 "Blicca bjoerkna" 47.3281 4.09018
"BSA58" 2009 "Gymnocephalus cernua" 47.3281 4.09018
"BSA58" 2017 "Gymnocephalus cernua" 47.3281 4.09018
"BSA58" 2009 "Lepomis gibbosus" 47.3281 4.09018
"BSA58" 2009 "Leuciscus leuciscus" 47.3281 4.09018
"BSA58" 2009 "Perca fluviatilis" 47.3281 4.09018
"BSA58" 2017 "Perca fluviatilis" 47.3281 4.09018
"BSA58" 2009 "Rutilus rutilus" 47.3281 4.09018
"BSA58" 2017 "Rutilus rutilus" 47.3281 4.09018
"BSA58" 2009 "Sander lucioperca" 47.3281 4.09018
"BSA58" 2017 "Sander lucioperca" 47.3281 4.09018
"BSA58" 2009 "Scardinius erythrophthalmus" 47.3281 4.09018
"BSA58" 2017 "Scardinius erythrophthalmus" 47.3281 4.09018
"BSF31" 2011 "Abramis brama" 43.437 2.02886
"BSF31" 2018 "Abramis brama" 43.437 2.02886
"BSF31" 2011 "Alburnus alburnus" 43.437 2.02886
"BSF31" 2011 "Blicca bjoerkna" 43.437 2.02886
"BSF31" 2011 "Cyprinus carpio" 43.437 2.02886
"BSF31" 2011 "Esox lucius" 43.437 2.02886
"BSF31" 2018 "Esox lucius" 43.437 2.02886
"BSF31" 2011 "Gymnocephalus cernua" 43.437 2.02886
"BSF31" 2018 "Lepomis gibbosus" 43.437 2.02886
"BSF31" 2011 "Perca fluviatilis" 43.437 2.02886
"BSF31" 2018 "Perca fluviatilis" 43.437 2.02886
"BSF31" 2011 "Rutilus rutilus" 43.437 2.02886
"BSF31" 2018 "Rutilus rutilus" 43.437 2.02886
"BSF31" 2011 "Sander lucioperca" 43.437 2.02886
"BSF31" 2018 "Sander lucioperca" 43.437 2.02886
"BSF31" 2011 "Scardinius erythrophthalmus" 43.437 2.02886
"BSF31" 2018 "Scardinius erythrophthalmus" 43.437 2.02886
"BSF31" 2018 "Tinca tinca" 43.437 2.02886
"BSJ32" 2011 "Alburnus alburnus" 43.6524 0.184759
"BSJ32" 2017 "Alburnus alburnus" 43.6524 0.184759
"BSJ32" 2011 "Ameiurus melas" 43.6524 0.184759
"BSJ32" 2017 "Ameiurus melas" 43.6524 0.184759
"BSJ32" 2011 "Cyprinus carpio" 43.6524 0.184759
"BSJ32" 2017 "Cyprinus carpio" 43.6524 0.184759
"BSJ32" 2017 "Esox lucius" 43.6524 0.184759
"BSJ32" 2011 "Rutilus rutilus" 43.6524 0.184759
"BSJ32" 2017 "Rutilus rutilus" 43.6524 0.184759
"BSJ32" 2011 "Sander lucioperca" 43.6524 0.184759
"BSJ32" 2017 "Sander lucioperca" 43.6524 0.184759
"BSJ32" 2011 "Scardinius erythrophthalmus" 43.6524 0.184759
"BSJ32" 2017 "Scardinius erythrophthalmus" 43.6524 0.184759
"BUL85" 2007 "Abramis brama" 46.9175 -1.19598
"BUL85" 2007 "Alburnus alburnus" 46.9175 -1.19598
"BUL85" 2007 "Blicca bjoerkna" 46.9175 -1.19598
"BUL85" 2007 "Cyprinus carpio" 46.9175 -1.19598
"BUL85" 2007 "Esox lucius" 46.9175 -1.19598
"BUL85" 2007 "Gymnocephalus cernua" 46.9175 -1.19598
"BUL85" 2007 "Perca fluviatilis" 46.9175 -1.19598
"BUL85" 2007 "Rutilus rutilus" 46.9175 -1.19598
"BUL85" 2007 "Sander lucioperca" 46.9175 -1.19598
"BUL85" 2007 "Scardinius erythrophthalmus" 46.9175 -1.19598
"BUL85" 2007 "Tinca tinca" 46.9175 -1.19598
"CAL2B" 2010 "Gambusia affinis" 42.3263 9.01166
"CAL2B" 2010 "Phoxinus phoxinus" 42.3263 9.01166
"CAL2B" 2014 "Phoxinus phoxinus" 42.3263 9.01166
"CAL2B" 2010 "Pseudorasbora parva" 42.3263 9.01166
"CAL2B" 2014 "Pseudorasbora parva" 42.3263 9.01166
"CAL2B" 2010 "Salmo trutta" 42.3263 9.01166
"CAL2B" 2014 "Salmo trutta" 42.3263 9.01166
"CAL2B" 2010 "Scardinius erythrophthalmus" 42.3263 9.01166
"CAL2B" 2014 "Scardinius erythrophthalmus" 42.3263 9.01166
"CAN32" 2011 "Abramis brama" 43.7221 0.176175
"CAN32" 2011 "Cyprinus carpio" 43.7221 0.176175
"CAN32" 2017 "Cyprinus carpio" 43.7221 0.176175
"CAN32" 2011 "Esox lucius" 43.7221 0.176175
"CAN32" 2017 "Esox lucius" 43.7221 0.176175
"CAN32" 2011 "Perca fluviatilis" 43.7221 0.176175
"CAN32" 2017 "Perca fluviatilis" 43.7221 0.176175
"CAN32" 2011 "Rutilus rutilus" 43.7221 0.176175
"CAN32" 2017 "Rutilus rutilus" 43.7221 0.176175
"CAN32" 2011 "Sander lucioperca" 43.7221 0.176175
"CAN32" 2017 "Sander lucioperca" 43.7221 0.176175
"CAN32" 2011 "Scardinius erythrophthalmus" 43.7221 0.176175
"CAN32" 2017 "Scardinius erythrophthalmus" 43.7221 0.176175
"CAN32" 2011 "Tinca tinca" 43.7221 0.176175
"CAN77a" 2013 "Abramis brama" 48.3698 3.00807
"CAN77a" 2008 "Blicca bjoerkna" 48.3698 3.00807
"CAN77a" 2013 "Blicca bjoerkna" 48.3698 3.00807
"CAN77a" 2008 "Cobitis taenia" 48.3698 3.00807
"CAN77a" 2008 "Esox lucius" 48.3698 3.00807
"CAN77a" 2013 "Esox lucius" 48.3698 3.00807
"CAN77a" 2008 "Gymnocephalus cernua" 48.3698 3.00807
"CAN77a" 2013 "Gymnocephalus cernua" 48.3698 3.00807
"CAN77a" 2008 "Lepomis gibbosus" 48.3698 3.00807
"CAN77a" 2013 "Lepomis gibbosus" 48.3698 3.00807
"CAN77a" 2008 "Perca fluviatilis" 48.3698 3.00807
"CAN77a" 2013 "Perca fluviatilis" 48.3698 3.00807
"CAN77a" 2008 "Rutilus rutilus" 48.3698 3.00807
"CAN77a" 2013 "Rutilus rutilus" 48.3698 3.00807
"CAN77a" 2008 "Sander lucioperca" 48.3698 3.00807
"CAN77a" 2013 "Sander lucioperca" 48.3698 3.00807
"CAN77a" 2008 "Scardinius erythrophthalmus" 48.3698 3.00807
"CAN77a" 2013 "Scardinius erythrophthalmus" 48.3698 3.00807
"CAN77a" 2013 "Tinca tinca" 48.3698 3.00807
"CAN77b" 2008 "Abramis brama" 48.3728 2.99484
"CAN77b" 2013 "Abramis brama" 48.3728 2.99484
"CAN77b" 2013 "Alburnus alburnus" 48.3728 2.99484
"CAN77b" 2008 "Blicca bjoerkna" 48.3728 2.99484
"CAN77b" 2013 "Blicca bjoerkna" 48.3728 2.99484
"CAN77b" 2008 "Cobitis taenia" 48.3728 2.99484
